num_of_pers,Nb_Phd,GrandSuc,GrandUnSuc,AApaper,Apaper,Bpaper,Cpaper,CountCountries,AvAge,num_of_depmts,main_depmt,num_of_facs,main_fac,NbYearsUni,num_of_dif_Roles
1.0,0.0,7.0,1.0,19.0,7.0,12.0,14.0,1.0,62.0,1.0,2053.0,1.0,19.0,30.0,1.0
2.0,0.0,3.0,6.0,1.0,4.0,4.0,1.0,1.0,59.5,2.0,2678.0,1.0,25.0,30.0,2.0
1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,2603.0,1.0,25.0,2.5,1.0
1.0,0.0,1.0,1.0,3.0,4.0,5.0,5.0,1.0,47.0,1.0,2563.0,1.0,25.0,2.5,1.0
1.0,0.0,4.0,2.0,1.0,0.0,3.0,0.0,1.0,42.0,1.0,2713.0,1.0,25.0,2.5,1.0
2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,62.0,2.0,2828.0,1.0,25.0,2.5,1.0
2.0,0.0,1.0,8.0,5.0,1.0,0.0,0.0,1.0,59.5,1.0,2653.0,1.0,25.0,10.0,1.0
1.0,0.0,0.0,1.0,3.0,1.0,4.0,3.0,1.0,52.0,1.0,2498.0,1.0,25.0,7.5,1.0
2.0,0.0,6.0,4.0,3.0,2.0,0.0,1.0,2.0,47.0,1.0,2628.0,1.0,25.0,7.5,1.0
2.0,0.0,1.0,2.0,2.0,7.0,1.0,2.0,1.0,64.5,1.0,2893.0,1.0,25.0,15.0,1.0
1.0,0.0,2.0,6.0,1.0,7.0,5.0,0.0,1.0,47.0,1.0,2668.0,1.0,25.0,2.5,1.0
3.0,0.0,5.0,10.0,15.0,17.0,13.0,12.0,1.0,57.0,2.0,2678.0,1.0,25.0,32.5,2.0
1.0,0.0,0.0,3.0,2.0,1.0,5.0,0.0,1.0,52.0,1.0,2653.0,1.0,25.0,2.5,1.0
2.0,0.0,4.0,3.0,2.0,1.0,0.0,0.0,2.0,62.0,1.0,2713.0,1.0,25.0,32.5,1.0
3.0,0.0,4.0,5.0,13.0,5.0,9.0,0.0,2.0,60.33333333333326,1.0,2668.0,1.0,25.0,27.5,1.0
1.0,0.0,1.0,2.0,1.0,15.0,13.0,15.0,1.0,57.0,1.0,2848.0,1.0,25.0,2.5,1.0
2.0,0.0,0.0,5.0,1.0,10.0,11.0,2.0,1.0,64.5,1.0,2768.0,1.0,25.0,37.5,1.0
2.0,0.0,1.0,1.0,8.0,9.0,5.0,1.0,1.0,52.0,1.0,2853.0,1.0,25.0,32.5,1.0
2.0,0.0,7.0,2.0,5.0,0.0,2.0,0.0,1.0,62.0,2.0,1258.0,2.0,34.0,42.5,1.0
3.0,0.0,4.0,4.0,16.0,21.0,10.0,9.0,3.0,58.66666666666674,2.0,2628.0,1.0,25.0,32.5,1.0
1.0,0.0,1.0,14.0,7.0,17.0,17.0,3.0,1.0,57.0,1.0,2828.0,1.0,25.0,2.5,1.0
5.0,0.0,3.0,10.0,43.0,48.0,16.0,23.0,1.0,63.0,2.0,2973.0,1.0,25.0,60.0,1.0
2.0,0.0,1.0,4.0,8.0,14.0,15.0,5.0,2.0,57.0,1.0,2768.0,1.0,25.0,20.0,1.0
1.0,0.0,1.0,1.0,5.0,6.0,8.0,1.0,1.0,67.0,1.0,2653.0,1.0,25.0,7.5,1.0
4.0,0.0,8.0,19.0,35.0,21.0,24.0,4.0,3.0,57.0,1.0,2678.0,1.0,25.0,45.0,2.0
2.0,0.0,2.0,0.0,2.0,3.0,3.0,3.0,1.0,67.0,2.0,68.0,2.0,64.0,37.5,2.0
1.0,0.0,2.0,1.0,7.0,6.0,4.0,0.0,1.0,67.0,1.0,2678.0,1.0,25.0,12.5,1.0
1.0,0.0,1.0,4.0,1.0,1.0,2.0,0.0,1.0,52.0,1.0,2713.0,1.0,25.0,7.5,1.0
4.0,0.0,1.0,21.0,9.0,39.0,16.0,27.0,1.0,59.5,1.0,2973.0,1.0,25.0,20.0,1.0
2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,52.0,2.0,2853.0,1.0,25.0,10.0,1.0
4.0,0.0,1.0,11.0,1.0,9.0,17.0,10.0,3.0,63.25,2.0,2553.0,1.0,25.0,32.5,1.0
1.0,0.0,2.0,5.0,14.0,13.0,6.0,0.0,1.0,57.0,1.0,2763.0,1.0,25.0,2.5,1.0
1.0,0.0,1.0,7.0,2.0,11.0,9.0,5.0,1.0,77.0,1.0,2813.0,1.0,25.0,30.0,1.0
2.0,0.0,1.0,8.0,5.0,1.0,0.0,0.0,1.0,59.5,1.0,2653.0,1.0,25.0,10.0,1.0
2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,72.0,1.0,3123.0,1.0,31.0,12.5,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,2.0,2.0,3.0,7.0,0.0,0.0,62.0,1.0,3268.0,1.0,31.0,0.0,1.0
3.0,0.0,4.0,4.0,30.0,26.0,6.0,4.0,3.0,52.0,2.0,2563.0,2.0,25.0,7.5,1.0
2.0,0.0,3.0,3.0,5.0,1.0,2.0,0.0,1.0,47.0,1.0,2668.0,1.0,25.0,15.0,1.0
1.0,0.0,2.0,1.0,16.0,4.0,0.0,0.0,0.0,47.0,1.0,3198.0,1.0,31.0,0.0,1.0
1.0,0.0,0.0,1.0,15.0,4.0,7.0,1.0,1.0,57.0,1.0,2668.0,1.0,25.0,7.5,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,1.0,2653.0,1.0,25.0,2.5,1.0
2.0,0.0,4.0,12.0,13.0,11.0,15.0,2.0,2.0,52.0,1.0,2813.0,1.0,25.0,10.0,1.0
3.0,0.0,3.0,12.0,9.0,2.0,1.0,0.0,2.0,73.66666666666674,1.0,2668.0,1.0,25.0,2.5,1.0
5.0,0.0,0.0,9.0,3.0,7.0,20.0,19.0,3.0,54.0,1.0,2518.0,1.0,25.0,12.5,1.0
1.0,0.0,0.0,1.0,7.0,25.0,8.0,2.0,1.0,62.0,1.0,2893.0,1.0,25.0,2.5,1.0
3.0,0.0,4.0,7.0,4.0,11.0,8.0,4.0,2.0,62.0,1.0,2713.0,1.0,25.0,62.5,2.0
5.0,0.0,3.0,8.0,16.0,19.0,22.0,18.0,2.0,53.0,2.0,2523.0,2.0,25.0,10.0,1.0
3.0,0.0,3.0,2.0,9.0,15.0,10.0,4.0,1.0,47.0,2.0,2603.0,2.0,25.0,10.0,1.0
1.0,0.0,3.0,3.0,5.0,1.0,0.0,1.0,1.0,52.0,1.0,2653.0,1.0,25.0,7.5,1.0
1.0,0.0,3.0,5.0,5.0,11.0,9.0,3.0,1.0,67.0,1.0,2713.0,1.0,25.0,30.0,1.0
1.0,0.0,2.0,6.0,1.0,7.0,5.0,0.0,1.0,47.0,1.0,2668.0,1.0,25.0,2.5,1.0
2.0,0.0,0.0,2.0,1.0,6.0,6.0,1.0,1.0,59.5,2.0,3098.0,2.0,31.0,10.0,1.0
2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,54.5,1.0,2973.0,1.0,25.0,2.5,1.0
2.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,62.0,1.0,2523.0,1.0,25.0,0.0,1.0
2.0,0.0,4.0,12.0,7.0,25.0,10.0,2.0,1.0,59.5,2.0,2523.0,1.0,25.0,37.5,1.0
3.0,0.0,4.0,10.0,4.0,9.0,12.0,1.0,2.0,53.66666666666674,1.0,2668.0,1.0,25.0,5.0,2.0
2.0,0.0,3.0,6.0,14.0,13.0,6.0,0.0,2.0,54.5,2.0,2893.0,1.0,25.0,10.0,1.0
1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,42.0,1.0,2628.0,1.0,25.0,0.0,1.0
1.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,72.0,1.0,3258.0,1.0,31.0,0.0,1.0
2.0,0.0,1.0,1.0,0.0,5.0,0.0,2.0,1.0,62.0,1.0,2558.0,1.0,25.0,0.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,67.0,1.0,2838.0,1.0,25.0,12.5,1.0
1.0,0.0,3.0,3.0,29.0,26.0,9.0,2.0,1.0,72.0,1.0,2713.0,1.0,25.0,30.0,1.0
1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,42.0,1.0,2518.0,1.0,25.0,2.5,1.0
1.0,0.0,1.0,4.0,1.0,5.0,6.0,1.0,1.0,57.0,1.0,2538.0,1.0,25.0,2.5,2.0
1.0,0.0,0.0,4.0,6.0,2.0,0.0,1.0,1.0,52.0,1.0,2653.0,1.0,25.0,2.5,1.0
1.0,0.0,0.0,1.0,1.0,5.0,1.0,2.0,1.0,57.0,1.0,2728.0,1.0,25.0,12.5,1.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,47.0,1.0,2668.0,1.0,25.0,2.5,1.0
1.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,57.0,1.0,2538.0,1.0,25.0,0.0,1.0
1.0,0.0,2.0,4.0,2.0,4.0,8.0,2.0,1.0,52.0,1.0,2678.0,1.0,25.0,2.5,1.0
1.0,0.0,0.0,3.0,6.0,2.0,0.0,1.0,1.0,52.0,1.0,2553.0,1.0,25.0,7.5,1.0
2.0,0.0,0.0,2.0,1.0,0.0,13.0,6.0,1.0,62.0,2.0,2153.0,2.0,19.0,7.5,2.0
2.0,0.0,1.0,6.0,3.0,3.0,2.0,0.0,1.0,62.0,1.0,2763.0,1.0,25.0,37.5,1.0
2.0,0.0,4.0,6.0,0.0,0.0,4.0,1.0,1.0,59.5,1.0,2523.0,1.0,25.0,30.0,1.0
1.0,0.0,0.0,2.0,1.0,1.0,4.0,1.0,1.0,57.0,1.0,2578.0,1.0,25.0,0.0,1.0
1.0,0.0,0.0,2.0,1.0,1.0,4.0,1.0,1.0,57.0,1.0,2578.0,1.0,25.0,0.0,1.0
1.0,0.0,4.0,1.0,9.0,2.0,5.0,1.0,1.0,57.0,1.0,2853.0,1.0,25.0,30.0,1.0
1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,57.0,1.0,2628.0,1.0,25.0,2.5,1.0
1.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,47.0,1.0,2538.0,1.0,25.0,2.5,1.0
1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,37.0,1.0,2713.0,1.0,25.0,0.0,1.0
3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,48.66666666666674,1.0,2523.0,1.0,25.0,2.5,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,2.0,1.0,2.0,5.0,11.0,15.0,1.0,72.0,1.0,2828.0,1.0,25.0,0.0,1.0
4.0,0.0,10.0,6.0,5.0,18.0,18.0,5.0,3.0,63.25,2.0,2728.0,1.0,25.0,35.0,1.0
3.0,0.0,2.0,22.0,7.0,26.0,21.0,5.0,1.0,58.66666666666674,2.0,2603.0,1.0,25.0,5.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,1.0,2678.0,1.0,25.0,0.0,1.0
1.0,0.0,2.0,6.0,1.0,7.0,5.0,0.0,1.0,47.0,1.0,2668.0,1.0,25.0,2.5,1.0
1.0,0.0,1.0,3.0,7.0,5.0,13.0,0.0,1.0,62.0,1.0,2678.0,1.0,25.0,30.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,62.0,1.0,2653.0,1.0,25.0,0.0,1.0
2.0,0.0,2.0,2.0,5.0,9.0,10.0,2.0,1.0,54.5,1.0,2713.0,1.0,25.0,0.0,1.0
2.0,0.0,5.0,5.0,6.0,5.0,1.0,0.0,1.0,52.0,1.0,2893.0,1.0,25.0,32.5,1.0
2.0,0.0,2.0,7.0,9.0,6.0,2.0,4.0,1.0,67.0,1.0,2523.0,1.0,25.0,30.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,4.0,6.0,7.0,19.0,35.0,25.0,1.0,63.66666666666674,3.0,2533.0,1.0,25.0,25.0,1.0
1.0,0.0,2.0,1.0,7.0,17.0,3.0,3.0,1.0,67.0,1.0,2603.0,1.0,25.0,2.5,1.0
4.0,0.0,5.0,22.0,7.0,23.0,30.0,11.0,1.0,55.75,3.0,2828.0,1.0,25.0,5.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,1.0,57.0,1.0,2603.0,1.0,25.0,7.5,1.0
1.0,0.0,1.0,2.0,8.0,6.0,5.0,1.0,1.0,67.0,1.0,2828.0,1.0,25.0,2.5,1.0
6.0,0.0,4.0,2.0,18.0,14.0,5.0,5.0,2.0,56.16666666666674,1.0,2553.0,1.0,25.0,42.5,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,15.0,37.0,33.0,11.0,17.0,1.0,63.25,1.0,2973.0,1.0,25.0,30.0,1.0
3.0,0.0,4.0,9.0,10.0,18.0,10.0,3.0,1.0,48.66666666666674,2.0,2558.0,1.0,25.0,2.5,1.0
1.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,1.0,52.0,1.0,2763.0,1.0,25.0,2.5,1.0
4.0,0.0,1.0,30.0,10.0,41.0,18.0,31.0,1.0,57.0,1.0,2973.0,1.0,25.0,10.0,1.0
3.0,0.0,6.0,3.0,10.0,45.0,42.0,12.0,1.0,52.0,1.0,2533.0,1.0,25.0,5.0,1.0
1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,42.0,1.0,2668.0,1.0,25.0,2.5,1.0
1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,2603.0,1.0,25.0,2.5,1.0
2.0,0.0,0.0,2.0,1.0,2.0,7.0,8.0,1.0,57.0,1.0,2518.0,1.0,25.0,7.5,2.0
4.0,0.0,1.0,6.0,13.0,26.0,22.0,4.0,2.0,48.25,2.0,2768.0,1.0,25.0,15.0,1.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,67.0,1.0,2653.0,1.0,25.0,0.0,1.0
1.0,0.0,0.0,2.0,4.0,7.0,6.0,2.0,1.0,52.0,1.0,2768.0,1.0,25.0,7.5,1.0
1.0,0.0,1.0,1.0,2.0,57.0,6.0,0.0,1.0,57.0,1.0,2563.0,1.0,25.0,7.5,1.0
2.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,44.5,1.0,2558.0,1.0,25.0,2.5,1.0
2.0,0.0,5.0,2.0,0.0,6.0,2.0,0.0,1.0,77.0,1.0,3268.0,1.0,31.0,12.5,2.0
2.0,0.0,4.0,6.0,10.0,15.0,4.0,3.0,1.0,64.5,2.0,2578.0,1.0,25.0,32.5,1.0
4.0,0.0,1.0,5.0,6.0,36.0,32.0,20.0,1.0,57.0,2.0,2893.0,1.0,25.0,40.0,1.0
2.0,0.0,0.0,5.0,2.0,2.0,0.0,16.0,2.0,52.0,1.0,2523.0,1.0,25.0,5.0,1.0
1.0,0.0,0.0,4.0,0.0,3.0,4.0,4.0,1.0,47.0,1.0,1258.0,1.0,34.0,2.5,1.0
1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,52.0,1.0,2763.0,1.0,25.0,2.5,1.0
1.0,0.0,1.0,2.0,4.0,2.0,1.0,3.0,1.0,62.0,1.0,2628.0,1.0,25.0,7.5,1.0
2.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,59.5,1.0,2523.0,1.0,25.0,2.5,1.0
4.0,0.0,1.0,7.0,29.0,54.0,19.0,6.0,1.0,63.25,3.0,2768.0,1.0,25.0,32.5,2.0
2.0,0.0,0.0,3.0,2.0,1.0,5.0,0.0,1.0,54.5,2.0,2853.0,1.0,25.0,15.0,1.0
2.0,0.0,4.0,5.0,1.0,0.0,3.0,0.0,1.0,54.5,1.0,2713.0,1.0,25.0,15.0,1.0
2.0,0.0,1.0,6.0,1.0,10.0,11.0,2.0,1.0,59.5,2.0,2563.0,1.0,25.0,32.5,1.0
2.0,0.0,0.0,4.0,3.0,1.0,1.0,0.0,2.0,74.5,1.0,3258.0,1.0,31.0,2.5,1.0
2.0,0.0,1.0,4.0,8.0,4.0,3.0,5.0,2.0,54.5,2.0,2628.0,1.0,25.0,2.5,1.0
3.0,0.0,3.0,8.0,4.0,7.0,12.0,12.0,2.0,60.33333333333326,1.0,2668.0,1.0,25.0,5.0,2.0
3.0,0.0,0.0,7.0,2.0,5.0,11.0,8.0,2.0,57.0,2.0,2923.0,1.0,25.0,2.5,1.0
5.0,0.0,1.0,10.0,20.0,36.0,12.0,8.0,2.0,54.0,1.0,2523.0,1.0,25.0,7.5,2.0
1.0,0.0,1.0,1.0,6.0,3.0,6.0,2.0,1.0,62.0,1.0,2713.0,1.0,25.0,12.5,1.0
2.0,0.0,2.0,2.0,1.0,15.0,1.0,0.0,2.0,57.0,1.0,1258.0,1.0,34.0,37.5,1.0
1.0,0.0,1.0,9.0,4.0,6.0,2.0,0.0,1.0,67.0,1.0,2653.0,1.0,25.0,7.5,1.0
2.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,49.5,1.0,2653.0,1.0,25.0,2.5,1.0
2.0,0.0,3.0,3.0,13.0,6.0,6.0,6.0,2.0,47.0,2.0,3048.0,2.0,31.0,5.0,1.0
1.0,0.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0,57.0,1.0,2713.0,1.0,25.0,2.5,1.0
3.0,0.0,4.0,2.0,20.0,1.0,18.0,0.0,1.0,63.66666666666674,1.0,3123.0,1.0,31.0,15.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,3.0,8.0,8.0,17.0,14.0,14.0,2.0,52.83333333333326,2.0,2523.0,2.0,25.0,22.5,1.0
1.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,57.0,1.0,2678.0,1.0,25.0,12.5,1.0
1.0,0.0,2.0,1.0,3.0,5.0,9.0,3.0,1.0,52.0,1.0,2923.0,1.0,25.0,7.5,1.0
1.0,0.0,2.0,2.0,3.0,4.0,0.0,0.0,1.0,57.0,1.0,2778.0,1.0,25.0,0.0,1.0
4.0,0.0,6.0,9.0,27.0,20.0,15.0,10.0,2.0,59.5,1.0,2553.0,1.0,25.0,57.5,1.0
1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,62.0,1.0,2653.0,1.0,25.0,2.5,1.0
4.0,0.0,9.0,6.0,1.0,8.0,15.0,5.0,2.0,63.25,1.0,2728.0,1.0,25.0,5.0,1.0
2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,64.5,1.0,2768.0,1.0,25.0,7.5,1.0
3.0,0.0,2.0,7.0,17.0,5.0,7.0,1.0,2.0,55.33333333333326,2.0,2668.0,1.0,25.0,10.0,2.0
2.0,0.0,0.0,6.0,0.0,2.0,4.0,8.0,2.0,62.0,1.0,2523.0,1.0,25.0,30.0,1.0
1.0,0.0,0.0,0.0,0.0,26.0,1.0,26.0,1.0,62.0,1.0,1038.0,1.0,1.0,12.5,1.0
2.0,0.0,4.0,2.0,1.0,1.0,4.0,0.0,1.0,52.0,1.0,2603.0,1.0,25.0,20.0,3.0
2.0,0.0,4.0,2.0,9.0,15.0,10.0,4.0,1.0,47.0,2.0,2603.0,2.0,25.0,10.0,2.0
1.0,0.0,4.0,1.0,17.0,10.0,5.0,0.0,1.0,52.0,1.0,2628.0,1.0,25.0,0.0,2.0
2.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,59.5,1.0,3028.0,1.0,31.0,0.0,3.0
1.0,0.0,1.0,17.0,7.0,17.0,17.0,3.0,1.0,57.0,1.0,2828.0,1.0,25.0,2.5,1.0
2.0,0.0,1.0,4.0,2.0,1.0,5.0,0.0,1.0,54.5,2.0,2853.0,1.0,25.0,15.0,1.0
1.0,0.0,1.0,11.0,4.0,6.0,2.0,0.0,1.0,67.0,1.0,2653.0,1.0,25.0,7.5,1.0
1.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,1.0,67.0,1.0,1663.0,1.0,13.0,30.0,1.0
1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,42.0,1.0,3258.0,1.0,31.0,2.5,1.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,2653.0,1.0,25.0,2.5,1.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,2653.0,1.0,25.0,2.5,1.0
3.0,0.0,4.0,3.0,9.0,29.0,9.0,7.0,2.0,58.66666666666674,2.0,2728.0,1.0,25.0,45.0,1.0
1.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,62.0,1.0,2653.0,1.0,25.0,2.5,1.0
1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,67.0,1.0,2653.0,1.0,25.0,0.0,1.0
2.0,0.0,2.0,8.0,5.0,1.0,0.0,0.0,1.0,59.5,1.0,2653.0,1.0,25.0,10.0,2.0
3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,48.66666666666674,1.0,2523.0,1.0,25.0,2.5,1.0
1.0,0.0,1.0,0.0,4.0,8.0,12.0,3.0,1.0,67.0,1.0,1038.0,1.0,1.0,7.5,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,2.0,8.0,9.0,6.0,2.0,4.0,1.0,67.0,1.0,2523.0,1.0,25.0,30.0,1.0
1.0,0.0,1.0,4.0,2.0,1.0,5.0,0.0,1.0,52.0,1.0,2653.0,1.0,25.0,2.5,2.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,42.0,1.0,3028.0,1.0,31.0,2.5,1.0
3.0,0.0,3.0,4.0,6.0,8.0,4.0,1.0,1.0,50.33333333333326,2.0,2653.0,1.0,25.0,17.5,2.0
1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,62.0,1.0,2653.0,1.0,25.0,0.0,1.0
3.0,0.0,1.0,5.0,14.0,11.0,7.0,0.0,1.0,63.66666666666674,1.0,2053.0,1.0,19.0,45.0,2.0
1.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,52.0,1.0,2603.0,1.0,25.0,2.5,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,62.0,1.0,828.0,1.0,7.0,2.5,1.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,67.0,1.0,1098.0,1.0,1.0,2.5,1.0
2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,1.0,2653.0,1.0,25.0,2.5,1.0
4.0,0.0,11.0,8.0,5.0,18.0,18.0,5.0,3.0,63.25,2.0,2728.0,1.0,25.0,35.0,1.0
2.0,0.0,2.0,26.0,7.0,17.0,17.0,3.0,1.0,54.5,2.0,2603.0,1.0,25.0,5.0,1.0
2.0,0.0,1.0,0.0,5.0,8.0,1.0,1.0,1.0,54.5,2.0,2763.0,1.0,25.0,15.0,2.0
1.0,0.0,0.0,2.0,4.0,2.0,1.0,0.0,1.0,52.0,1.0,2763.0,1.0,25.0,2.5,1.0
2.0,0.0,1.0,3.0,0.0,5.0,2.0,0.0,1.0,59.5,1.0,2653.0,1.0,25.0,7.5,1.0
2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,64.5,1.0,2768.0,1.0,25.0,7.5,1.0
1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,2603.0,1.0,25.0,2.5,1.0
5.0,0.0,5.0,6.0,12.0,51.0,37.0,26.0,1.0,60.0,3.0,2523.0,1.0,25.0,70.0,2.0
1.0,0.0,1.0,5.0,1.0,1.0,2.0,0.0,1.0,52.0,1.0,2713.0,1.0,25.0,7.5,1.0
1.0,0.0,4.0,1.0,17.0,10.0,5.0,0.0,1.0,52.0,1.0,2628.0,1.0,25.0,0.0,2.0
2.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,59.5,1.0,2653.0,1.0,25.0,5.0,1.0
1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,42.0,1.0,2163.0,1.0,19.0,2.5,2.0
1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,67.0,1.0,2653.0,1.0,25.0,0.0,1.0
1.0,0.0,1.0,6.0,0.0,5.0,7.0,8.0,1.0,62.0,1.0,2553.0,1.0,25.0,2.5,2.0
1.0,0.0,0.0,1.0,0.0,2.0,5.0,3.0,1.0,82.0,1.0,3123.0,1.0,31.0,7.5,1.0
1.0,0.0,1.0,0.0,1.0,4.0,11.0,0.0,1.0,52.0,1.0,1038.0,1.0,1.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,4.0,3.0,5.0,1.0,0.0,1.0,1.0,52.0,1.0,2653.0,1.0,25.0,7.5,2.0
1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,37.0,1.0,2578.0,1.0,25.0,2.5,1.0
2.0,0.0,3.0,3.0,1.0,0.0,3.0,1.0,1.0,47.0,2.0,2558.0,1.0,25.0,10.0,2.0
2.0,0.0,4.0,7.0,0.0,0.0,4.0,1.0,1.0,59.5,1.0,2523.0,1.0,25.0,30.0,1.0
1.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,52.0,1.0,2603.0,1.0,25.0,2.5,1.0
1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,2603.0,1.0,25.0,2.5,1.0
2.0,0.0,4.0,1.0,4.0,4.0,1.0,0.0,1.0,37.0,1.0,2053.0,1.0,19.0,2.5,1.0
1.0,0.0,2.0,3.0,3.0,4.0,0.0,0.0,1.0,57.0,1.0,2778.0,1.0,25.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,5.0,6.0,12.0,51.0,37.0,26.0,1.0,60.0,3.0,2523.0,1.0,25.0,70.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,10.0,7.0,0.0,1.0,10.0,0.0,2.0,59.5,1.0,2728.0,1.0,25.0,5.0,2.0
3.0,0.0,5.0,24.0,0.0,6.0,13.0,8.0,1.0,58.66666666666674,2.0,2828.0,1.0,25.0,5.0,1.0
2.0,0.0,1.0,2.0,7.0,3.0,3.0,5.0,1.0,67.0,1.0,2778.0,1.0,25.0,7.5,1.0
1.0,0.0,1.0,11.0,4.0,6.0,2.0,0.0,1.0,67.0,1.0,2653.0,1.0,25.0,7.5,1.0
1.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,1.0,47.0,1.0,2603.0,1.0,25.0,7.5,1.0
3.0,0.0,1.0,18.0,8.0,17.0,3.0,2.0,1.0,59.5,2.0,2828.0,1.0,25.0,15.0,2.0
